ax,ay,az,prob1,prob2,prob3,movementLabel,infer_time
0.1549,-0.6802,0.629,0.3228,0.3485,0.3286,jalar,0.0
0.1536,-0.6807,0.6324,0.3228,0.3485,0.3286,jalar,0.0
0.1517,-0.6794,0.6378,0.3228,0.3485,0.3286,jalar,0.0
0.1532,-0.6829,0.6445,0.3228,0.3485,0.3286,jalar,0.0
0.1528,-0.6885,0.6542,0.3228,0.3485,0.3286,jalar,0.0
0.1575,-0.6932,0.6609,0.3228,0.3485,0.3286,jalar,0.0
0.163,-0.6976,0.6654,0.3228,0.3485,0.3286,jalar,0.0
0.166,-0.7031,0.6704,0.3228,0.3485,0.3286,jalar,0.0
0.1693,-0.7078,0.6746,0.3228,0.3485,0.3286,jalar,0.0
0.1722,-0.7126,0.6768,0.3228,0.3485,0.3286,jalar,0.0
0.175,-0.7136,0.6738,0.3228,0.3485,0.3286,jalar,0.0
0.1788,-0.7159,0.673,0.3228,0.3485,0.3286,jalar,0.0
0.1805,-0.718,0.6682,0.3228,0.3485,0.3286,jalar,0.0
0.182,-0.7175,0.6654,0.3228,0.3485,0.3286,jalar,0.0
0.1854,-0.7202,0.6625,0.3228,0.3485,0.3286,jalar,0.0
0.1875,-0.7241,0.6603,0.3228,0.3485,0.3286,jalar,0.0
0.1901,-0.7269,0.6566,0.3228,0.3485,0.3286,jalar,0.0
0.1898,-0.7257,0.6554,0.3228,0.3485,0.3286,jalar,0.0
0.1915,-0.7267,0.6569,0.3228,0.3485,0.3286,jalar,0.0
0.1917,-0.7255,0.6555,0.3228,0.3485,0.3286,jalar,0.0
0.1913,-0.7263,0.6548,0.3228,0.3485,0.3286,jalar,0.0
0.1909,-0.7273,0.6565,0.3228,0.3485,0.3286,jalar,0.0
0.1935,-0.7227,0.6555,0.3228,0.3485,0.3286,jalar,0.0
0.1946,-0.7207,0.653,0.3228,0.3485,0.3286,jalar,0.0
0.1941,-0.7195,0.6472,0.3228,0.3485,0.3286,jalar,0.0
0.1934,-0.7181,0.6436,0.3228,0.3485,0.3286,jalar,0.0
0.1945,-0.7151,0.6398,0.3228,0.3485,0.3286,jalar,0.0
0.1931,-0.7126,0.6377,0.3228,0.3485,0.3286,jalar,0.0
0.1925,-0.7096,0.6373,0.3228,0.3485,0.3286,jalar,0.0
0.1919,-0.7076,0.6382,0.3228,0.3485,0.3286,jalar,0.0
0.1891,-0.703,0.6411,0.3228,0.3485,0.3286,jalar,0.0
0.1864,-0.6984,0.6456,0.3228,0.3485,0.3286,jalar,0.0
0.1858,-0.6965,0.6505,0.3228,0.3485,0.3286,jalar,0.0
0.1854,-0.694,0.6571,0.3228,0.3485,0.3286,jalar,0.0
0.1848,-0.6884,0.6578,0.3228,0.3485,0.3286,jalar,0.0
0.1812,-0.6855,0.6562,0.3228,0.3485,0.3286,jalar,0.0
0.1812,-0.6827,0.6534,0.3228,0.3485,0.3286,jalar,0.0
0.1783,-0.6824,0.6478,0.3228,0.3485,0.3286,jalar,0.0
0.1743,-0.6802,0.6464,0.3228,0.3485,0.3286,jalar,0.0
0.1747,-0.6782,0.6488,0.3228,0.3485,0.3286,jalar,0.0
0.1765,-0.6794,0.6526,0.3228,0.3485,0.3286,jalar,0.0
0.176,-0.6823,0.6532,0.3228,0.3485,0.3286,jalar,0.0
0.1733,-0.6849,0.6508,0.3228,0.3485,0.3286,jalar,0.0
0.1766,-0.6891,0.6477,0.3228,0.3485,0.3286,jalar,0.0
0.178,-0.6932,0.6473,0.3228,0.3485,0.3286,jalar,0.0
0.1769,-0.6952,0.6482,0.3228,0.3485,0.3286,jalar,0.0
0.1774,-0.6941,0.6477,0.3228,0.3485,0.3286,jalar,0.0
0.1792,-0.6931,0.6506,0.3228,0.3485,0.3286,jalar,0.0
0.1807,-0.6963,0.6555,0.3228,0.3485,0.3286,jalar,0.0
0.1818,-0.7028,0.6619,0.3228,0.3485,0.3286,jalar,0.0
0.1823,-0.7067,0.6663,0.3228,0.3485,0.3286,jalar,0.0
0.1866,-0.7069,0.6722,0.3228,0.3485,0.3286,jalar,0.0
0.191,-0.7094,0.6732,0.3228,0.3485,0.3286,jalar,0.0
0.1887,-0.7095,0.6719,0.3228,0.3485,0.3286,jalar,0.0
0.1881,-0.7096,0.6671,0.3228,0.3485,0.3286,jalar,0.0
0.1881,-0.7107,0.6594,0.3228,0.3485,0.3286,jalar,0.0
0.1869,-0.7101,0.6541,0.3228,0.3485,0.3286,jalar,0.0
0.1858,-0.7113,0.6497,0.3228,0.3485,0.3286,jalar,0.0
0.1842,-0.7107,0.6461,0.3228,0.3485,0.3286,jalar,0.0
0.1851,-0.7058,0.6423,0.3228,0.3485,0.3286,jalar,0.0
0.1871,-0.7025,0.6384,0.3228,0.3485,0.3286,jalar,0.0
0.1895,-0.704,0.6351,0.3228,0.3485,0.3286,jalar,0.0
0.1895,-0.7035,0.6357,0.3228,0.3485,0.3286,jalar,0.0
0.1906,-0.7024,0.6353,0.3228,0.3485,0.3286,jalar,0.0
0.1906,-0.7026,0.6365,0.3228,0.3485,0.3286,jalar,0.0
0.1887,-0.7046,0.64,0.3228,0.3485,0.3286,jalar,0.0
0.1896,-0.7013,0.6439,0.3228,0.3485,0.3286,jalar,0.0
0.1892,-0.7006,0.6492,0.3228,0.3485,0.3286,jalar,0.0
0.1855,-0.6997,0.6492,0.3228,0.3485,0.3286,jalar,0.0
0.1848,-0.6968,0.6519,0.3228,0.3485,0.3286,jalar,0.0
0.1851,-0.7007,0.6555,0.3228,0.3485,0.3286,jalar,0.0
0.1831,-0.7059,0.6571,0.3228,0.3485,0.3286,jalar,0.0
0.1802,-0.7,0.6588,0.3228,0.3485,0.3286,jalar,0.0
0.1798,-0.697,0.6592,0.3228,0.3485,0.3286,jalar,0.0
0.1788,-0.698,0.6591,0.3228,0.3485,0.3286,jalar,0.0
0.1801,-0.7007,0.6593,0.3228,0.3485,0.3286,jalar,0.0
0.1792,-0.7017,0.6586,0.3228,0.3485,0.3286,jalar,0.0
0.1796,-0.7013,0.6562,0.3228,0.3485,0.3286,jalar,0.0
0.182,-0.7025,0.657,0.3228,0.3485,0.3286,jalar,0.0
0.1849,-0.703,0.6573,0.3228,0.3485,0.3286,jalar,0.0
0.1837,-0.7017,0.6565,0.3228,0.3485,0.3286,jalar,0.0
0.1829,-0.6997,0.655,0.3228,0.3485,0.3286,jalar,0.0
0.1829,-0.6968,0.6544,0.3228,0.3485,0.3286,jalar,0.0
0.183,-0.6965,0.6543,0.3228,0.3485,0.3286,jalar,0.0
0.1838,-0.6967,0.6541,0.3228,0.3485,0.3286,jalar,0.0
0.1812,-0.6956,0.655,0.3228,0.3485,0.3286,jalar,0.0
0.1819,-0.6931,0.6571,0.3228,0.3485,0.3286,jalar,0.0
0.1824,-0.6918,0.6581,0.3228,0.3485,0.3286,jalar,0.0
0.1804,-0.6945,0.6572,0.3228,0.3485,0.3286,jalar,0.0
0.1781,-0.6926,0.6593,0.3228,0.3485,0.3286,jalar,0.0
0.1802,-0.6895,0.6609,0.3228,0.3485,0.3286,jalar,0.0
0.1809,-0.6879,0.662,0.3228,0.3485,0.3286,jalar,0.0
0.1825,-0.6907,0.662,0.3228,0.3485,0.3286,jalar,0.0
0.1825,-0.6949,0.6571,0.3228,0.3485,0.3286,jalar,0.0
0.1843,-0.6946,0.6558,0.3228,0.3485,0.3286,jalar,0.0
0.1851,-0.6951,0.6549,0.3228,0.3485,0.3286,jalar,0.0
0.1869,-0.6959,0.6547,0.3228,0.3485,0.3286,jalar,0.0
0.1892,-0.6981,0.6555,0.3228,0.3485,0.3286,jalar,0.0
0.1877,-0.7012,0.6565,0.3228,0.3485,0.3286,jalar,0.0
0.1868,-0.6984,0.6543,0.3228,0.3485,0.3286,jalar,0.0
0.1843,-0.6929,0.6511,0.3228,0.3485,0.3286,jalar,0.0
0.1801,-0.6891,0.6512,0.3228,0.3485,0.3286,jalar,0.0
0.1766,-0.6866,0.6503,0.3228,0.3485,0.3286,jalar,0.0
0.1741,-0.6842,0.6505,0.3228,0.3485,0.3286,jalar,0.0
0.1709,-0.6835,0.6512,0.3228,0.3485,0.3286,jalar,0.0
0.1702,-0.6842,0.6537,0.3228,0.3485,0.3286,jalar,0.0
0.1711,-0.6879,0.6548,0.3228,0.3485,0.3286,jalar,0.0
0.1725,-0.6886,0.6567,0.3228,0.3485,0.3286,jalar,0.0
0.1737,-0.6923,0.6589,0.3228,0.3485,0.3286,jalar,0.0
0.176,-0.6964,0.6611,0.3228,0.3485,0.3286,jalar,0.0
0.1764,-0.6964,0.6637,0.3228,0.3485,0.3286,jalar,0.0
0.1774,-0.696,0.6652,0.3228,0.3485,0.3286,jalar,0.0
0.1796,-0.6985,0.6685,0.3228,0.3485,0.3286,jalar,0.0
0.1808,-0.7017,0.6691,0.3228,0.3485,0.3286,jalar,0.0
0.1798,-0.7014,0.6688,0.3228,0.3485,0.3286,jalar,0.0
0.1809,-0.6992,0.6663,0.3228,0.3485,0.3286,jalar,0.0
0.1809,-0.6995,0.663,0.3228,0.3485,0.3286,jalar,0.0
0.1818,-0.7023,0.6626,0.3228,0.3485,0.3286,jalar,0.0
0.1823,-0.7013,0.6628,0.3228,0.3485,0.3286,jalar,0.0
0.1826,-0.7008,0.6604,0.3228,0.3485,0.3286,jalar,0.0
0.1848,-0.7025,0.6616,0.3228,0.3485,0.3286,jalar,0.0
0.1869,-0.7045,0.6628,0.3228,0.3485,0.3286,jalar,0.0
0.1895,-0.7068,0.6647,0.3228,0.3485,0.3286,jalar,0.0
0.1901,-0.7083,0.6656,0.3228,0.3485,0.3286,jalar,0.0
0.1903,-0.7103,0.6681,0.3228,0.3485,0.3286,jalar,0.0
0.1906,-0.7083,0.6661,0.3228,0.3485,0.3286,jalar,0.0
0.1899,-0.7046,0.6622,0.3228,0.3485,0.3286,jalar,0.0
0.1898,-0.7083,0.6594,0.3228,0.3485,0.3286,jalar,0.0
0.1888,-0.7104,0.6567,0.3228,0.3485,0.3286,jalar,0.0
0.1875,-0.7094,0.6527,0.3228,0.3485,0.3286,jalar,0.0
0.1874,-0.704,0.6494,0.3228,0.3485,0.3286,jalar,0.0
0.1877,-0.6984,0.6466,0.3228,0.3485,0.3286,jalar,0.0
0.1864,-0.6969,0.6469,0.3228,0.3485,0.3286,jalar,0.0
0.1873,-0.6956,0.6489,0.3228,0.3485,0.3286,jalar,0.0
